label,address,file,line,source_label,source_repo
Oracle_Frame6,$34:88B1,Overworld/overlays.asm,432,Frame6,oracle-of-secrets
Oracle_Frame7,$34:896E,Overworld/overlays.asm,499,Frame7,oracle-of-secrets
Oracle_Frame8,$34:8A30,Overworld/overlays.asm,567,Frame8,oracle-of-secrets
Oracle_Castle_EntranceAnimation,$34:8A62,Overworld/overlays.asm,595,Castle_EntranceAnimation,oracle-of-secrets
Oracle_Castle_EndAnimation,$34:8A94,Overworld/overlays.asm,618,Castle_EndAnimation,oracle-of-secrets
Oracle_Castle_RestoreCamera,$34:8AC4,Overworld/overlays.asm,641,Castle_RestoreCamera,oracle-of-secrets
Oracle_Castle_Frame0,$34:8AE5,Overworld/overlays.asm,658,Castle_Frame0,oracle-of-secrets
Oracle_Castle_Frame1,$34:8B7F,Overworld/overlays.asm,715,Castle_Frame1,oracle-of-secrets
Oracle_Castle_Frame2,$34:8C69,Overworld/overlays.asm,796,Castle_Frame2,oracle-of-secrets
Oracle_Castle_Frame3,$34:8CAE,Overworld/overlays.asm,827,Castle_Frame3,oracle-of-secrets
Oracle_TailPalace_EntranceAnimation,$34:8D1B,Overworld/overlays.asm,873,TailPalace_EntranceAnimation,oracle-of-secrets
Oracle_TailPalace_Frame0,$34:8D29,Overworld/overlays.asm,884,TailPalace_Frame0,oracle-of-secrets
Oracle_TailPalace_Frame1,$34:8D4D,Overworld/overlays.asm,905,TailPalace_Frame1,oracle-of-secrets
Oracle_TailPalace_Frame2,$34:8D71,Overworld/overlays.asm,926,TailPalace_Frame2,oracle-of-secrets
Oracle_Goron_EntranceAnimation,$34:8DC8,Overworld/overlays.asm,968,Goron_EntranceAnimation,oracle-of-secrets
Oracle_Goron_Frame0,$34:8DDA,Overworld/overlays.asm,981,Goron_Frame0,oracle-of-secrets
Oracle_Goron_Frame1,$34:8E06,Overworld/overlays.asm,1001,Goron_Frame1,oracle-of-secrets
Oracle_Goron_Frame2,$34:8E2D,Overworld/overlays.asm,1020,Goron_Frame2,oracle-of-secrets
Oracle_Goron_Frame3,$34:8E63,Overworld/overlays.asm,1043,Goron_Frame3,oracle-of-secrets
Oracle_Goron_Frame4,$34:8E91,Overworld/overlays.asm,1064,Goron_Frame4,oracle-of-secrets
Oracle_Fortress_EntranceAnimation,$34:8EE3,Overworld/overlays.asm,1101,Fortress_EntranceAnimation,oracle-of-secrets
Oracle_Fortress_SFX,$34:8EF5,Overworld/overlays.asm,1114,Fortress_SFX,oracle-of-secrets
Oracle_Fortress_Frame0,$34:8F05,Overworld/overlays.asm,1127,Fortress_Frame0,oracle-of-secrets
Oracle_Fortress_Frame1,$34:8F75,Overworld/overlays.asm,1170,Fortress_Frame1,oracle-of-secrets
Oracle_Fortress_Frame2,$34:8FE5,Overworld/overlays.asm,1213,Fortress_Frame2,oracle-of-secrets
Oracle_Fortress_Frame3,$34:9055,Overworld/overlays.asm,1256,Fortress_Frame3,oracle-of-secrets
Oracle_Fortress_Frame4,$34:90C2,Overworld/overlays.asm,1298,Fortress_Frame4,oracle-of-secrets
Oracle_LoadDarkWorldIntro,$34:F5A8,Overworld/overworld.asm,79,LoadDarkWorldIntro,oracle-of-secrets
Oracle_LoadOverworldPitAreas,$34:F5DE,Overworld/overworld.asm,117,LoadOverworldPitAreas,oracle-of-secrets
Oracle_EXIT_0EF581,$0E:F581,Overworld/overworld.asm,142,EXIT_0EF581,oracle-of-secrets
Oracle_Palettes_GanonTowerFlash,$0E:F531,Overworld/overworld.asm,152,Palettes_GanonTowerFlash,oracle-of-secrets
Overworld_CheckForSpecialOverworldTrigger,$0E:DE49,Overworld/special_areas.asm,9,Overworld_CheckForSpecialOverworldTrigger,oracle-of-secrets
SpecialOverworld_CheckForReturnTrigger,$0E:DEE3,Overworld/special_areas.asm,166,SpecialOverworld_CheckForReturnTrigger,oracle-of-secrets
Oracle_HUD_ClockDisplay,$34:8000,Overworld/time_system.asm,23,HUD_ClockDisplay,oracle-of-secrets
Oracle_LogoFadeInSetClock,$34:8013,Overworld/time_system.asm,40,LogoFadeInSetClock,oracle-of-secrets
Oracle_ResetClockTriforceRoom,$34:8024,Overworld/time_system.asm,52,ResetClockTriforceRoom,oracle-of-secrets
Oracle_DrawClockToHudLong,$34:8035,Overworld/time_system.asm,60,DrawClockToHudLong,oracle-of-secrets
Oracle_DrawClockToHud,$34:8039,Overworld/time_system.asm,66,DrawClockToHud,oracle-of-secrets
Oracle_RunClock,$34:808A,Overworld/time_system.asm,101,RunClock,oracle-of-secrets
Oracle_TimeSystem_CheckCanRun,$34:809E,Overworld/time_system.asm,116,TimeSystem_CheckCanRun,oracle-of-secrets
Oracle_TimeSystem_UpdateGBCLink,$34:80D0,Overworld/time_system.asm,148,TimeSystem_UpdateGBCLink,oracle-of-secrets
Oracle_TimeSystem_IncrementTime,$34:80EA,Overworld/time_system.asm,161,TimeSystem_IncrementTime,oracle-of-secrets
Oracle_TimeSystem_UpdatePalettes,$34:8123,Overworld/time_system.asm,185,TimeSystem_UpdatePalettes,oracle-of-secrets
Oracle_CheckForSongOfTime,$34:814A,Overworld/time_system.asm,207,CheckForSongOfTime,oracle-of-secrets
Oracle_CheckForDailyQuests,$34:8183,Overworld/time_system.asm,231,CheckForDailyQuests,oracle-of-secrets
Oracle_CheckIfNight,$34:81C1,Overworld/time_system.asm,253,CheckIfNight,oracle-of-secrets
Oracle_CheckIfNight16Bit,$34:81E7,Overworld/time_system.asm,271,CheckIfNight16Bit,oracle-of-secrets
Oracle_PaletteBufferToEffective,$02:FF80,Overworld/time_system.asm,311,PaletteBufferToEffective,oracle-of-secrets
Oracle_RomToPaletteBuffer,$02:FF84,Overworld/time_system.asm,324,RomToPaletteBuffer,oracle-of-secrets
Oracle_LoadDayNightPaletteEffect,$34:8225,Overworld/time_system.asm,354,LoadDayNightPaletteEffect,oracle-of-secrets
Oracle_ColorSubEffect,$34:827B,Overworld/time_system.asm,396,ColorSubEffect,oracle-of-secrets
Oracle_BackgroundFix,$34:8394,Overworld/time_system.asm,462,BackgroundFix,oracle-of-secrets
Oracle_MosaicFix,$34:83AB,Overworld/time_system.asm,474,MosaicFix,oracle-of-secrets
Oracle_SubAreasFix,$34:83BA,Overworld/time_system.asm,484,SubAreasFix,oracle-of-secrets
Oracle_GlovesFix,$34:83D3,Overworld/time_system.asm,501,GlovesFix,oracle-of-secrets
Oracle_ColorBgFix,$34:83F2,Overworld/time_system.asm,517,ColorBgFix,oracle-of-secrets
Oracle_LoadPeacetimeSprites,$34:841C,Overworld/time_system.asm,548,LoadPeacetimeSprites,oracle-of-secrets
Oracle_FixSaveAndQuit,$34:8449,Overworld/time_system.asm,570,FixSaveAndQuit,oracle-of-secrets
Oracle_FixShockPalette,$34:8454,Overworld/time_system.asm,577,FixShockPalette,oracle-of-secrets
Oracle_FixDungeonMapColors,$34:846B,Overworld/time_system.asm,593,FixDungeonMapColors,oracle-of-secrets
Oracle_RestoreTimeForDungeonMap,$34:848E,Overworld/time_system.asm,607,RestoreTimeForDungeonMap,oracle-of-secrets
Oracle_DrawWisdomPendant,$34:F425,Overworld/world_map.asm,10,DrawWisdomPendant,oracle-of-secrets
Oracle_DrawPowerPendant,$34:F450,Overworld/world_map.asm,27,DrawPowerPendant,oracle-of-secrets
Oracle_DrawCouragePendant,$34:F47B,Overworld/world_map.asm,44,DrawCouragePendant,oracle-of-secrets
Oracle_DrawMasterSwordIcon,$34:F4A6,Overworld/world_map.asm,61,DrawMasterSwordIcon,oracle-of-secrets
Oracle_DrawFortressOfSecretsIcon,$34:F4D1,Overworld/world_map.asm,78,DrawFortressOfSecretsIcon,oracle-of-secrets
Oracle_DrawFinalBossIcon,$34:F4FC,Overworld/world_map.asm,96,DrawFinalBossIcon,oracle-of-secrets
Oracle_DrawHallOfSecretsIcon,$34:F527,Overworld/world_map.asm,113,DrawHallOfSecretsIcon,oracle-of-secrets
Oracle_DrawPyramidIcon,$34:F552,Overworld/world_map.asm,130,DrawPyramidIcon,oracle-of-secrets
Oracle_DrawEonEscapeIcon,$34:F57D,Overworld/world_map.asm,147,DrawEonEscapeIcon,oracle-of-secrets
Oracle_MapIconDraw,$0A:BF90,Overworld/world_map.asm,167,MapIconDraw,oracle-of-secrets
Oracle_HandleMapDrawIcon,$0A:C1BC,Overworld/world_map.asm,355,HandleMapDrawIcon,oracle-of-secrets
Oracle_FixMaskPaletteOnExit,$0A:C1DA,Overworld/world_map.asm,372,FixMaskPaletteOnExit,oracle-of-secrets
Oracle_restore_coords_and_exit,$0A:C38A,Overworld/world_map.asm,388,restore_coords_and_exit,oracle-of-secrets
Oracle_WorldMap_CalculateOAMCoordinates,$0A:C39F,Overworld/world_map.asm,397,WorldMap_CalculateOAMCoordinates,oracle-of-secrets
Oracle_LWWorldMap_Tiles,$40:8000,Overworld/world_map.asm,424,LWWorldMap_Tiles,oracle-of-secrets
Oracle_LWWorldMap_Gfx,$40:9000,Overworld/world_map.asm,427,LWWorldMap_Gfx,oracle-of-secrets
Oracle_DWWorldMap_Tiles,$41:8000,Overworld/world_map.asm,431,DWWorldMap_Tiles,oracle-of-secrets
Oracle_DWWorldMap_Gfx,$41:9000,Overworld/world_map.asm,434,DWWorldMap_Gfx,oracle-of-secrets
Oracle_DMAOwMap,$41:D001,Overworld/world_map.asm,437,DMAOwMap,oracle-of-secrets
Oracle_DMAOwMapGfx,$41:D0C2,Overworld/world_map.asm,573,DMAOwMapGfx,oracle-of-secrets
Oracle_DWPalettes,$0A:DC27,Overworld/world_map.asm,628,DWPalettes,oracle-of-secrets
Oracle_Sprite3_Move,$1E:7F21,Sprites/Bosses/arrghus.asm,4,Sprite3_Move,oracle-of-secrets
Oracle_Arrghus_ApproachTargetSpeed,$1E:B593,Sprites/Bosses/arrghus.asm,8,Arrghus_ApproachTargetSpeed,oracle-of-secrets
Oracle_AdvancedArrghus,$32:FB21,Sprites/Bosses/arrghus.asm,17,AdvancedArrghus,oracle-of-secrets
Oracle_Sprite_DarkLink_Long,$31:B6C8,Sprites/Bosses/dark_link.asm,35,Sprite_DarkLink_Long,oracle-of-secrets
Oracle_Sprite_DarkLink_Prep,$31:B739,Sprites/Bosses/dark_link.asm,91,Sprite_DarkLink_Prep,oracle-of-secrets
Oracle_DarkLink_Palette,$31:B76A,Sprites/Bosses/dark_link.asm,121,DarkLink_Palette,oracle-of-secrets
Oracle_Sprite_DarkLink_Main,$31:B77A,Sprites/Bosses/dark_link.asm,126,Sprite_DarkLink_Main,oracle-of-secrets
Oracle_Handler,$31:B7A1,Sprites/Bosses/dark_link.asm,147,Handler,oracle-of-secrets
Oracle_ActionJumpTable,$31:BA39,Sprites/Bosses/dark_link.asm,404,ActionJumpTable,oracle-of-secrets
Oracle_Bomb,$31:BA41,Sprites/Bosses/dark_link.asm,412,Bomb,oracle-of-secrets
Oracle_BombThrow,$31:BA67,Sprites/Bosses/dark_link.asm,433,BombThrow,oracle-of-secrets
Oracle_Cape,$31:BAA0,Sprites/Bosses/dark_link.asm,461,Cape,oracle-of-secrets
Oracle_Walk,$31:BAB9,Sprites/Bosses/dark_link.asm,472,Walk,oracle-of-secrets
Oracle_JumpAttack,$31:BADF,Sprites/Bosses/dark_link.asm,487,JumpAttack,oracle-of-secrets
Oracle_SpawnSwordDamage,$31:BB02,Sprites/Bosses/dark_link.asm,503,SpawnSwordDamage,oracle-of-secrets
Oracle_DirOffsetX,$31:BB46,Sprites/Bosses/dark_link.asm,528,DirOffsetX,oracle-of-secrets
Oracle_DirOffsetY,$31:BB4A,Sprites/Bosses/dark_link.asm,530,DirOffsetY,oracle-of-secrets
Oracle_SwordSlash,$31:BB4E,Sprites/Bosses/dark_link.asm,534,SwordSlash,oracle-of-secrets
Oracle_JumpBack,$31:BC4F,Sprites/Bosses/dark_link.asm,622,JumpBack,oracle-of-secrets
Oracle_JumpAttackUp,$31:BC6B,Sprites/Bosses/dark_link.asm,641,JumpAttackUp,oracle-of-secrets
Oracle_JumpAttackDown,$31:BCD5,Sprites/Bosses/dark_link.asm,693,JumpAttackDown,oracle-of-secrets
Oracle_JumpAttackPrep,$31:BD10,Sprites/Bosses/dark_link.asm,722,JumpAttackPrep,oracle-of-secrets
Oracle_JumpAttackShake,$31:BD20,Sprites/Bosses/dark_link.asm,733,JumpAttackShake,oracle-of-secrets
Oracle_CrumbleSpr,$31:BD96,Sprites/Bosses/dark_link.asm,782,CrumbleSpr,oracle-of-secrets
Oracle_CrumbleSprX,$31:BD9A,Sprites/Bosses/dark_link.asm,785,CrumbleSprX,oracle-of-secrets
Oracle_CrumbleSprY,$31:BD9E,Sprites/Bosses/dark_link.asm,788,CrumbleSprY,oracle-of-secrets
Oracle_WalkAction,$31:BDA2,Sprites/Bosses/dark_link.asm,791,WalkAction,oracle-of-secrets
Oracle_speedTableX,$31:BE1B,Sprites/Bosses/dark_link.asm,842,speedTableX,oracle-of-secrets
Oracle_speedTableY,$31:BE1F,Sprites/Bosses/dark_link.asm,844,speedTableY,oracle-of-secrets
Oracle_Damaged,$31:BE23,Sprites/Bosses/dark_link.asm,847,Damaged,oracle-of-secrets
Oracle_RecoilSword,$31:BE6C,Sprites/Bosses/dark_link.asm,890,RecoilSword,oracle-of-secrets
Oracle_SwordSubtype,$31:BE84,Sprites/Bosses/dark_link.asm,903,SwordSubtype,oracle-of-secrets
Oracle_DyingSpin,$31:BE95,Sprites/Bosses/dark_link.asm,914,DyingSpin,oracle-of-secrets
Oracle_dyingframes,$31:BED3,Sprites/Bosses/dark_link.asm,938,dyingframes,oracle-of-secrets
Oracle_DeadDespawn,$31:BED7,Sprites/Bosses/dark_link.asm,941,DeadDespawn,oracle-of-secrets
Oracle_OpenDoor,$31:BEF8,Sprites/Bosses/dark_link.asm,962,OpenDoor,oracle-of-secrets
Oracle_Dead,$31:BF15,Sprites/Bosses/dark_link.asm,977,Dead,oracle-of-secrets
Oracle_Enraging,$31:BF1B,Sprites/Bosses/dark_link.asm,984,Enraging,oracle-of-secrets
Oracle_dlinkPalRed,$31:BF46,Sprites/Bosses/dark_link.asm,1007,dlinkPalRed,oracle-of-secrets
Oracle_Sprite_DarkLink_Draw,$31:BF56,Sprites/Bosses/dark_link.asm,1013,Sprite_DarkLink_Draw,oracle-of-secrets
Oracle_GanonInit,$31:C546,Sprites/Bosses/dark_link.asm,1514,GanonInit,oracle-of-secrets
Oracle_Sprite_Ganon_Main,$31:C570,Sprites/Bosses/dark_link.asm,1532,Sprite_Ganon_Main,oracle-of-secrets
Oracle_Wait,$31:C581,Sprites/Bosses/dark_link.asm,1542,Wait,oracle-of-secrets
Oracle_ShowMessage,$31:C59C,Sprites/Bosses/dark_link.asm,1553,ShowMessage,oracle-of-secrets
Oracle_Fall,$31:C5AC,Sprites/Bosses/dark_link.asm,1562,Fall,oracle-of-secrets
Oracle_FellWait,$31:C5C4,Sprites/Bosses/dark_link.asm,1573,FellWait,oracle-of-secrets
Oracle_FadingAwait,$31:C5D4,Sprites/Bosses/dark_link.asm,1582,FadingAwait,oracle-of-secrets
Oracle_Sprite_Ganon_Draw,$31:C5DD,Sprites/Bosses/dark_link.asm,1593,Sprite_Ganon_Draw,oracle-of-secrets
Oracle_ApplyDarkLinkGraphics,$31:C707,Sprites/Bosses/dark_link.asm,1679,ApplyDarkLinkGraphics,oracle-of-secrets
Oracle_DarkLinkGraphics,$31:C73F,Sprites/Bosses/dark_link.asm,1697,DarkLinkGraphics,oracle-of-secrets
Oracle_KingDodongo_NewHealthSystem,$32:FB06,Sprites/Bosses/king_dodongo.asm,7,KingDodongo_NewHealthSystem,oracle-of-secrets
Oracle_Sprite_Kydreeok_Long,$32:A8B4,Sprites/Bosses/kydreeok.asm,35,Sprite_Kydreeok_Long,oracle-of-secrets
Oracle_Sprite_Kydreeok_Prep,$32:A8D3,Sprites/Bosses/kydreeok.asm,51,Sprite_Kydreeok_Prep,oracle-of-secrets
Oracle_Sprite_Kydreeok_CheckIfDead,$32:A911,Sprites/Bosses/kydreeok.asm,80,Sprite_Kydreeok_CheckIfDead,oracle-of-secrets
Oracle_MaybeRespawnHead,$32:A955,Sprites/Bosses/kydreeok.asm,108,MaybeRespawnHead,oracle-of-secrets
Oracle_Sprite_Kydreeok_Main,$32:A97E,Sprites/Bosses/kydreeok.asm,123,Sprite_Kydreeok_Main,oracle-of-secrets
Oracle_Kydreeok_Start,$32:A993,Sprites/Bosses/kydreeok.asm,135,Kydreeok_Start,oracle-of-secrets
Oracle_Kydreeok_StageControl,$32:A9E3,Sprites/Bosses/kydreeok.asm,160,Kydreeok_StageControl,oracle-of-secrets
Oracle_Kydreeok_MoveXandY,$32:AA21,Sprites/Bosses/kydreeok.asm,178,Kydreeok_MoveXandY,oracle-of-secrets
Oracle_Kydreeok_MoveXorY,$32:AA62,Sprites/Bosses/kydreeok.asm,198,Kydreeok_MoveXorY,oracle-of-secrets
Oracle_Kydreeok_KeepWalking,$32:AAA5,Sprites/Bosses/kydreeok.asm,217,Kydreeok_KeepWalking,oracle-of-secrets
Oracle_Kydreeok_Dead,$32:AB41,Sprites/Bosses/kydreeok.asm,269,Kydreeok_Dead,oracle-of-secrets
Oracle_Kydreeok_Flying,$32:ABAA,Sprites/Bosses/kydreeok.asm,300,Kydreeok_Flying,oracle-of-secrets
Oracle_SpawnLeftHead,$32:ABFB,Sprites/Bosses/kydreeok.asm,350,SpawnLeftHead,oracle-of-secrets
Oracle_SpawnRightHead,$32:AC5B,Sprites/Bosses/kydreeok.asm,408,SpawnRightHead,oracle-of-secrets
Oracle_MoveBody,$32:ACBE,Sprites/Bosses/kydreeok.asm,438,MoveBody,oracle-of-secrets
Oracle_StopIfOutOfBounds,$32:AD38,Sprites/Bosses/kydreeok.asm,496,StopIfOutOfBounds,oracle-of-secrets
Oracle_ApplyPalette,$32:AE6A,Sprites/Bosses/kydreeok.asm,568,ApplyPalette,oracle-of-secrets
Oracle_ApplyEndPalette,$32:AEA2,Sprites/Bosses/kydreeok.asm,593,ApplyEndPalette,oracle-of-secrets
Oracle_Sprite_Kydreeok_Draw,$32:AEDA,Sprites/Bosses/kydreeok.asm,620,Sprite_Kydreeok_Draw,oracle-of-secrets
Oracle_ApplyKydreeokGraphics,$32:AFDE,Sprites/Bosses/kydreeok.asm,694,ApplyKydreeokGraphics,oracle-of-secrets
Oracle_KydreeokGraphics,$32:B028,Sprites/Bosses/kydreeok.asm,718,KydreeokGraphics,oracle-of-secrets
Oracle_KydreeokPhase2Graphics,$32:D028,Sprites/Bosses/kydreeok.asm,721,KydreeokPhase2Graphics,oracle-of-secrets
Oracle_Sprite_KydreeokHead_Long,$32:F028,Sprites/Bosses/kydreeok_head.asm,36,Sprite_KydreeokHead_Long,oracle-of-secrets
Oracle_Sprite_KydreeokHead_Prep,$32:F040,Sprites/Bosses/kydreeok_head.asm,50,Sprite_KydreeokHead_Prep,oracle-of-secrets
Oracle_SpeedTable,$32:F058,Sprites/Bosses/kydreeok_head.asm,62,SpeedTable,oracle-of-secrets
Oracle_KydreeokHead_UpdateTracking,$32:F068,Sprites/Bosses/kydreeok_head.asm,66,KydreeokHead_UpdateTracking,oracle-of-secrets
Oracle_KydreeokHead_BiasTowardPlayer,$32:F097,Sprites/Bosses/kydreeok_head.asm,79,KydreeokHead_BiasTowardPlayer,oracle-of-secrets
Oracle_Sprite_KydreeokHead_Main,$32:F0BA,Sprites/Bosses/kydreeok_head.asm,95,Sprite_KydreeokHead_Main,oracle-of-secrets
Oracle_KydreeokHead_ForwardAnim,$32:F0CD,Sprites/Bosses/kydreeok_head.asm,108,KydreeokHead_ForwardAnim,oracle-of-secrets
Oracle_KydreeokHead_RightAnim,$32:F135,Sprites/Bosses/kydreeok_head.asm,139,KydreeokHead_RightAnim,oracle-of-secrets
Oracle_KydreeokHead_LeftAnim,$32:F179,Sprites/Bosses/kydreeok_head.asm,160,KydreeokHead_LeftAnim,oracle-of-secrets
Oracle_KydreeokHead_FarRight,$32:F1BA,Sprites/Bosses/kydreeok_head.asm,180,KydreeokHead_FarRight,oracle-of-secrets
Oracle_KydreeokHead_FarLeft,$32:F1F9,Sprites/Bosses/kydreeok_head.asm,199,KydreeokHead_FarLeft,oracle-of-secrets
Oracle_KydreeokHead_SummonFire,$32:F238,Sprites/Bosses/kydreeok_head.asm,217,KydreeokHead_SummonFire,oracle-of-secrets
Oracle_KydreeokHead_RotationMove,$32:F255,Sprites/Bosses/kydreeok_head.asm,230,KydreeokHead_RotationMove,oracle-of-secrets
Oracle_CoordinateBasedRotation,$32:F278,Sprites/Bosses/kydreeok_head.asm,245,CoordinateBasedRotation,oracle-of-secrets
Oracle_X_Coords,$32:F2B5,Sprites/Bosses/kydreeok_head.asm,264,X_Coords,oracle-of-secrets
Oracle_Y_Coords,$32:F2C5,Sprites/Bosses/kydreeok_head.asm,269,Y_Coords,oracle-of-secrets
Oracle_RotateHeadUsingSpeedValues,$32:F2D5,Sprites/Bosses/kydreeok_head.asm,274,RotateHeadUsingSpeedValues,oracle-of-secrets
Oracle_RandomlyAttack,$32:F37D,Sprites/Bosses/kydreeok_head.asm,306,RandomlyAttack,oracle-of-secrets
Oracle_KydreeokHead_PrepFireballCoords,$32:F3C9,Sprites/Bosses/kydreeok_head.asm,336,KydreeokHead_PrepFireballCoords,oracle-of-secrets
Oracle_KydreeokHead_ConfigureFireball,$32:F3E3,Sprites/Bosses/kydreeok_head.asm,346,KydreeokHead_ConfigureFireball,oracle-of-secrets
Oracle_KydreeokHead_SpawnBreath,$32:F3F1,Sprites/Bosses/kydreeok_head.asm,353,KydreeokHead_SpawnBreath,oracle-of-secrets
Oracle_KydreeokHead_SpawnFireballTargeted,$32:F40C,Sprites/Bosses/kydreeok_head.asm,365,KydreeokHead_SpawnFireballTargeted,oracle-of-secrets
Oracle_KydreeokHead_SpawnFireballSpread,$32:F46A,Sprites/Bosses/kydreeok_head.asm,397,KydreeokHead_SpawnFireballSpread,oracle-of-secrets
Oracle_MoveWithBody,$32:F4F4,Sprites/Bosses/kydreeok_head.asm,446,MoveWithBody,oracle-of-secrets
Oracle_Neck1_Control,$32:F53F,Sprites/Bosses/kydreeok_head.asm,487,Neck1_Control,oracle-of-secrets
Oracle_Neck2_Control,$32:F689,Sprites/Bosses/kydreeok_head.asm,585,Neck2_Control,oracle-of-secrets
Oracle_KydreeokHead_NeckControl,$32:F7D3,Sprites/Bosses/kydreeok_head.asm,677,KydreeokHead_NeckControl,oracle-of-secrets
Oracle_Sprite_KydreeokHead_DrawNeck,$32:F7E0,Sprites/Bosses/kydreeok_head.asm,687,Sprite_KydreeokHead_DrawNeck,oracle-of-secrets
Oracle_DrawNeckPart,$32:F88A,Sprites/Bosses/kydreeok_head.asm,736,DrawNeckPart,oracle-of-secrets
Oracle_Sprite_KydreeokHead_Draw,$32:F8CB,Sprites/Bosses/kydreeok_head.asm,759,Sprite_KydreeokHead_Draw,oracle-of-secrets
Oracle_GetDistance8bit,$32:FADB,Sprites/Bosses/kydreeok_head.asm,898,GetDistance8bit,oracle-of-secrets
Oracle_Sprite_Kydrog_Long,$30:89EB,Sprites/Bosses/kydrog.asm,81,Sprite_Kydrog_Long,oracle-of-secrets
Oracle_Sprite_Kydrog_Prep,$30:89FC,Sprites/Bosses/kydrog.asm,92,Sprite_Kydrog_Prep,oracle-of-secrets
Oracle_Sprite_Kydrog_Main,$30:8A0A,Sprites/Bosses/kydrog.asm,102,Sprite_Kydrog_Main,oracle-of-secrets
Oracle_Kydrog_StartCutscene,$30:8A19,Sprites/Bosses/kydrog.asm,112,Kydrog_StartCutscene,oracle-of-secrets
Oracle_Kydrog_AttractPlayer,$30:8A38,Sprites/Bosses/kydrog.asm,128,Kydrog_AttractPlayer,oracle-of-secrets
Oracle_Kydrog_SpawnOffspring,$30:8A56,Sprites/Bosses/kydrog.asm,139,Kydrog_SpawnOffspring,oracle-of-secrets
Oracle_Kydrog_WarpPlayerAway,$30:8A62,Sprites/Bosses/kydrog.asm,147,Kydrog_WarpPlayerAway,oracle-of-secrets
Oracle_Sprite_Kydrog_Draw,$30:8AA9,Sprites/Bosses/kydrog.asm,187,Sprite_Kydrog_Draw,oracle-of-secrets
Oracle_Sprite_KydrogBoss_Long,$31:8888,Sprites/Bosses/kydrog_boss.asm,39,Sprite_KydrogBoss_Long,oracle-of-secrets
Oracle_Sprite_KydrogBoss_CheckIfDead,$31:889F,Sprites/Bosses/kydrog_boss.asm,52,Sprite_KydrogBoss_CheckIfDead,oracle-of-secrets
Oracle_Sprite_KydrogBoss_Prep,$31:88CC,Sprites/Bosses/kydrog_boss.asm,72,Sprite_KydrogBoss_Prep,oracle-of-secrets
Oracle_RandomStalfosOffspring,$31:890B,Sprites/Bosses/kydrog_boss.asm,110,RandomStalfosOffspring,oracle-of-secrets
Oracle_BounceBasedOnPhase,$31:8930,Sprites/Bosses/kydrog_boss.asm,124,BounceBasedOnPhase,oracle-of-secrets
Oracle_KydrogBoss_DoMovement,$31:8943,Sprites/Bosses/kydrog_boss.asm,133,KydrogBoss_DoMovement,oracle-of-secrets
Oracle_Sprite_KydrogBoss_Main,$31:895D,Sprites/Bosses/kydrog_boss.asm,149,Sprite_KydrogBoss_Main,oracle-of-secrets
Oracle_KydrogBoss_Init,$31:897E,Sprites/Bosses/kydrog_boss.asm,169,KydrogBoss_Init,oracle-of-secrets
Oracle_KydrogBoss_WalkState,$31:89AF,Sprites/Bosses/kydrog_boss.asm,182,KydrogBoss_WalkState,oracle-of-secrets
Oracle_KydrogBoss_WalkForward,$31:8A38,Sprites/Bosses/kydrog_boss.asm,225,KydrogBoss_WalkForward,oracle-of-secrets
Oracle_KydrogBoss_WalkLeft,$31:8A56,Sprites/Bosses/kydrog_boss.asm,232,KydrogBoss_WalkLeft,oracle-of-secrets
Oracle_KydrogBoss_WalkRight,$31:8A74,Sprites/Bosses/kydrog_boss.asm,239,KydrogBoss_WalkRight,oracle-of-secrets
Oracle_KydrogBoss_WalkBackward,$31:8A92,Sprites/Bosses/kydrog_boss.asm,246,KydrogBoss_WalkBackward,oracle-of-secrets
Oracle_KydrogBoss_TakeDamage,$31:8AB0,Sprites/Bosses/kydrog_boss.asm,253,KydrogBoss_TakeDamage,oracle-of-secrets
Oracle_KydrogBoss_TauntPlayer,$31:8B1F,Sprites/Bosses/kydrog_boss.asm,288,KydrogBoss_TauntPlayer,oracle-of-secrets
Oracle_KydrogBoss_SummonStalfos,$31:8B63,Sprites/Bosses/kydrog_boss.asm,305,KydrogBoss_SummonStalfos,oracle-of-secrets
Oracle_KydrogBoss_Death,$31:8BA8,Sprites/Bosses/kydrog_boss.asm,325,KydrogBoss_Death,oracle-of-secrets
Oracle_KydrogBoss_Ascend,$31:8BE0,Sprites/Bosses/kydrog_boss.asm,339,KydrogBoss_Ascend,oracle-of-secrets
Oracle_KydrogBoss_Descend,$31:8C21,Sprites/Bosses/kydrog_boss.asm,356,KydrogBoss_Descend,oracle-of-secrets
Oracle_KydrogBoss_Abscond,$31:8C71,Sprites/Bosses/kydrog_boss.asm,382,KydrogBoss_Abscond,oracle-of-secrets
Oracle_CheckForNextPhase,$31:8CD9,Sprites/Bosses/kydrog_boss.asm,405,CheckForNextPhase,oracle-of-secrets
Oracle_Sprite_CheckIfFrozen,$31:8D33,Sprites/Bosses/kydrog_boss.asm,444,Sprite_CheckIfFrozen,oracle-of-secrets
Oracle_KydrogBoss_Set_Damage,$31:8D4B,Sprites/Bosses/kydrog_boss.asm,471,KydrogBoss_Set_Damage,oracle-of-secrets
Oracle_Sprite_Offspring_SpawnHead,$31:8D6C,Sprites/Bosses/kydrog_boss.asm,488,Sprite_Offspring_SpawnHead,oracle-of-secrets
